epoch,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,grad_norm,learning_rate,loss,step,total_flos,train_loss,train_runtime,train_samples_per_second,train_steps_per_second
0.8146964856230032,,,,,0.304756760597229,9.06719227197474e-07,0.5539035797119141,255,,,,,
0.8306709265175719,,,,,0.30658870935440063,7.634264752111131e-07,0.573264217376709,260,,,,,
0.8466453674121406,,,,,0.3047620952129364,6.315171227217365e-07,0.5627087116241455,265,,,,,
0.8626198083067093,,,,,0.3075387179851532,5.113456016418305e-07,0.5687243938446045,270,,,,,
0.8785942492012779,,,,,0.30621403455734253,4.03234805088818e-07,0.5857446193695068,275,,,,,
0.8945686900958466,,,,,0.3042202889919281,3.0747521979210436e-07,0.5960311889648438,280,,,,,
0.9105431309904153,,,,,0.3360678255558014,2.2432414557399197e-07,0.587584114074707,285,,,,,
0.9265175718849841,,,,,0.3207833766937256,1.540050040016694e-07,0.6206020832061767,290,,,,,
0.9424920127795527,,,,,0.3143114149570465,9.670673806789543e-08,0.5421143531799316,295,,,,,
0.9584664536741214,,,,,0.297774076461792,5.258330451336724e-08,0.5304135799407959,300,,,,,
0.9584664536741214,0.5781265497207642,33.1913,150.642,2.38,,,,300,,,,,
0.9744408945686901,,,,,0.2887531518936157,2.1753260154906973e-08,0.558672285079956,305,,,,,
0.9904153354632588,,,,,0.3064384162425995,4.299443330947895e-09,0.5765664100646972,310,,,,,
1.0,0.5780092477798462,33.1813,150.687,2.381,,,,313,,,,,
1.0,,,,,,,,313,4.39559463590953e+16,0.8575709871590709,650.8321,30.73,0.481
1.0,0.5780092477798462,33.1962,150.62,2.38,,,,313,,,,,
