epoch,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,grad_norm,learning_rate,loss,step,total_flos,train_loss,train_runtime,train_samples_per_second,train_steps_per_second
0.5750798722044729,,,,,0.3392544090747833,8.195488415592238e-06,0.3101328372955322,180,,,,,
0.5910543130990416,,,,,0.3064405620098114,7.688236778850307e-06,0.31263532638549807,185,,,,,
0.6070287539936102,,,,,0.29454976320266724,7.187196700608373e-06,0.2919999361038208,190,,,,,
0.6230031948881789,,,,,0.2792052924633026,6.693714443203507e-06,0.2841923475265503,195,,,,,
0.6389776357827476,,,,,0.29272693395614624,6.209115961596208e-06,0.2534858465194702,200,,,,,
0.6389776357827476,0.2650516629219055,33.1145,150.991,2.386,,,,200,,,,,
0.6549520766773163,,,,,0.2751866281032562,5.7347033406150494e-06,0.2673304557800293,205,,,,,
0.670926517571885,,,,,0.2999133765697479,5.271751296338823e-06,0.2646234750747681,210,,,,,
0.6869009584664537,,,,,0.3818402588367462,4.821503751016746e-06,0.2805918216705322,215,,,,,
0.7028753993610224,,,,,0.28022658824920654,4.385170490729712e-06,0.22675786018371583,220,,,,,
0.7188498402555911,,,,,0.36314210295677185,3.9639239147731865e-06,0.23395330905914308,225,,,,,
0.7348242811501597,,,,,0.2787909209728241,3.558895885496023e-06,0.2580803394317627,230,,,,,
0.7507987220447284,,,,,0.3470803499221802,3.1711746870594083e-06,0.2648487091064453,235,,,,,
0.7667731629392971,,,,,0.2970336973667145,2.8018021012875994e-06,0.23212885856628418,240,,,,,
0.7827476038338658,,,,,0.2787269055843353,2.451770608467432e-06,0.20665907859802246,245,,,,,
0.7987220447284346,,,,,0.3934646248817444,2.122020720617869e-06,0.27137227058410646,250,,,,,
0.8146964856230032,,,,,0.29675236344337463,1.813438454394948e-06,0.20444233417510987,255,,,,,
0.8306709265175719,,,,,0.27229729294776917,1.5268529504222262e-06,0.2034066677093506,260,,,,,
0.8466453674121406,,,,,0.3101475238800049,1.263034245443473e-06,0.21434423923492432,265,,,,,
0.8626198083067093,,,,,0.33904406428337097,1.022691203283661e-06,0.20687551498413087,270,,,,,
0.8785942492012779,,,,,0.31062185764312744,8.06469610177636e-07,0.21958985328674316,275,,,,,
0.8945686900958466,,,,,0.33848536014556885,6.149504395842087e-07,0.22896368503570558,280,,,,,
0.9105431309904153,,,,,0.307345449924469,4.4864829114798394e-07,0.21570751667022706,285,,,,,
0.9265175718849841,,,,,0.3017226755619049,3.080100080033388e-07,0.240376615524292,290,,,,,
0.9424920127795527,,,,,0.35252895951271057,1.9341347613579086e-07,0.19779064655303955,295,,,,,
0.9584664536741214,,,,,0.32454293966293335,1.0516660902673448e-07,0.1978696584701538,300,,,,,
0.9584664536741214,0.21717318892478943,33.1319,150.912,2.384,,,,300,,,,,
0.9744408945686901,,,,,0.2970462739467621,4.350652030981395e-08,0.2047020673751831,305,,,,,
0.9904153354632588,,,,,0.23849694430828094,8.59888666189579e-09,0.2213033676147461,310,,,,,
1.0,0.2170596420764923,33.122,150.957,2.385,,,,313,,,,,
1.0,,,,,,,,313,4.39559463590953e+16,0.5380689214212826,650.0708,30.766,0.481
1.0,0.2170596420764923,33.1369,150.889,2.384,,,,313,,,,,
